Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
7086c026-e37f-3080-8964-5f52840f79e7,d1ab34c3-bea4-3bc1-9562-6db2a9d58878,Shea825 Keebler762,F,GENERAL PRACTICE,15 BESHIEM LN,WALNUT CREEK,CA,94595-3852,37.902665999999996,-122.040479,46
e91f9aaf-1715-394a-8513-507fdb830eeb,d771a152-6e89-332f-8056-1cea17d3ea38,Willian804 Hessel84,M,GENERAL PRACTICE,12560 PALM DRIVE,DESERT HOT SPRINGS,CA,92240,33.9572864,-116.5008349,3
07f30d36-c444-3644-8b9f-d1821027ff95,0ba5e630-b0cf-3d7c-bba4-f6c8e9abf6a9,George991 Mante251,M,GENERAL PRACTICE,720 20TH STREET,SAN FRANCISCO,CA,94107,37.7606545,-122.3892082,3
6591c9b1-6ebe-331c-bb6e-86775256244c,0f6682cd-437d-31e7-b807-2e9e0cabf2b2,Jeffrey461 Harber290,M,GENERAL PRACTICE,58471 29 PALMS HIGHWAY,YUCCA VALLEY,CA,92284,34.1324849,-116.3879786,2
6f76fd17-bc3d-39f0-aa33-91a85fbc595f,bbeae8f2-22a8-3db6-a508-f43a5075a582,Nam74 Wunsch504,F,GENERAL PRACTICE,4305 TORRANCE BOULEVARD,TORRANCE,CA,90503,33.8379823,-118.3592775,2
de3674e1-da17-394a-81f3-ca14e1854e98,27723992-3ca8-3bf8-a15d-8fc422479a36,Mozelle144 Botsford977,F,GENERAL PRACTICE,3434 MIDWAY DRIVE,SAN DIEGO,CA,92110,32.7510067,-117.212404,3
f9506087-ec0d-31c5-badc-f9c9b9d036ba,60b05eb9-9a84-3d94-81a0-629cac9598f2,Carlota980 Ramos754,F,GENERAL PRACTICE,801 CHEVY CHASE DRIVE,GLENDALE,CA,91205,34.1366806,-118.2404229,4
27ebd760-fc94-368c-84ad-7225698a75f7,f18bc2a8-3617-3d50-94cd-7bc08a1c6a8f,Lucas404 Pagan507,M,GENERAL PRACTICE,14150 CULVER DRIVE,IRVINE,CA,92604,33.7076675,-117.783001,1
b3fb0873-4702-3652-b0a4-8354dae552e7,2b685f4b-6a63-3b7a-8c72-c11b86ec2c7d,Margarita164 Garay400,F,GENERAL PRACTICE,840 TOWNSITE DRIVE,VISTA,CA,92084,33.2094008,-117.2340157,1
f582cd4c-48d0-3ad5-b9f2-358fb8ce0dca,889a5b18-e546-37d1-acd8-5c62948ee6d0,Muriel394 Lockman863,F,GENERAL PRACTICE,41120 WASHINGTON STREET,BERMUDA DUNES,CA,92203,33.7503201,-116.3032103,2
0ab14921-850e-3828-927c-cb1c6e911cba,ba57e30a-306b-3103-bd80-b6cd6dc9a18f,Latarsha812 Turcotte120,F,GENERAL PRACTICE,7265 NORTH FIRST STREET,FRESNO,CA,93720,36.842448,-119.7767125,2
6c5601ae-6d5f-3544-a8e1-4849f723163d,3dc3deb3-5a65-3d52-a54d-abc7d7050cc8,Rodrick370 Nolan344,M,GENERAL PRACTICE,525 3RD AVENUE,CHULA VISTA,CA,91910,32.6337857,-117.0765411,3
236f69b3-295b-30d9-b18d-a0735954e410,20e411c7-7945-350f-a3eb-7f3b14b2cb29,Lorenzo669 Rascón630,M,GENERAL PRACTICE,2025 EAST STATE ROUTE 66,GLENDORA,CA,91740,34.1282998,-117.8254856,1
c0488761-9605-326d-a768-01310b0970eb,05a0bc66-b95e-3301-a03f-e31c67358ed2,Hobert364 White193,M,GENERAL PRACTICE,2 CONNECTICUT STREET,SAN FRANCISCO,CA,94107,37.7660742,-122.398187,6
a4d03d55-98b2-370f-8ed8-498c20478cb8,3c72199c-acb3-3053-973c-a42d7f6c8979,Viki353 Mayer370,F,GENERAL PRACTICE,48677 VICTORIA LANE,OAKHURST,CA,93644,37.3279261,-119.65994,3
5b2baaf8-589f-34c2-bc8e-15a26f434dba,aa7203c8-662f-3d73-a125-66af74eb5b97,Óscar156 Solorio55,M,GENERAL PRACTICE,551 MCCRAY STREET,HOLLISTER,CA,95023,36.850743,-121.3976017,7
1986c10e-3528-364c-9aed-a079fa6b3ed0,c318cfe2-406b-3ee0-b099-d02c7f4500d7,Julio César525 Olivárez848,M,GENERAL PRACTICE,600 NUT TREE ROAD,VACAVILLE,CA,95687,38.3613564,-121.949246,1
c6f6c265-dfa8-3041-a2c4-c57d29eae715,17c49dcc-ee1a-32f2-8a17-8db66064ad89,Santana368 Koepp521,F,GENERAL PRACTICE,5475 EAST LA PALMA AVENUE,ANAHEIM,CA,92807,33.8605062,-117.7959865,1
ade4044d-efb3-3224-84b1-8a28877fb0be,9b9f2c8e-de92-32b7-977c-175bd26222f2,Toby274 Kilback373,M,GENERAL PRACTICE,634 WALNUT AVENUE,GREENFIELD,CA,93927,36.3296801,-121.2466187,1
70f8e725-80c7-3d4c-b4ec-32ae43219ee4,513b96e3-da68-3a45-8478-60862ec10432,Charlsie105 Bauch723,F,GENERAL PRACTICE,26 CENTERPOINTE DRIVE,LA PALMA,CA,90623,33.8605256,-118.0324878,3
26031830-4038-3b23-8d90-03a6bda51435,0706b939-1039-35f1-89d8-bb0965972b49,Mel236 Batz141,M,GENERAL PRACTICE,4305 UNIVERSITY AVENUE,SAN DIEGO,CA,92105,32.7493732,-117.1015468,2
b84850a2-1a5d-3c08-af4e-e71512069c0c,cf8a9d8b-ab71-3646-8688-e367c3a02895,Jordan900 Ankunding277,F,GENERAL PRACTICE,4000 CIVIC CENTER DRIVE,SAN RAFAEL,CA,94903,38.0044115,-122.5380789,1
67cc3600-cf33-3bd5-aa1e-081a697183b8,adf52c8c-7fef-3ce2-90ac-bb5f81632942,Devin82 Wiza601,M,GENERAL PRACTICE,2970 HILLTOP MALL ROAD,RICHMOND,CA,94806,37.9775573,-122.3292602,1
a87dd560-216b-37e9-85f9-d1c89e7a5968,3fe5339d-f967-32c8-bb30-e67fb5cde1f3,Alicia629 Arriaga291,F,GENERAL PRACTICE,1028 NORTH LAKE AVENUE,PASADENA,CA,91104,34.1637414,-118.1317955,4
1e56bc08-ea52-317c-b5a8-f6cc19867f2d,b9a62dbb-2c26-35a8-88e8-545a8947f536,Julieta402 Schiller186,F,GENERAL PRACTICE,112 LA CASA VIA,WALNUT CREEK,CA,94598,37.9123848,-122.0430075,2
19e7f034-1894-3802-9643-5b20c5ce7aa7,7904dcbc-91da-39c3-9fdf-607c5e93d82d,Louann705 Williamson769,F,GENERAL PRACTICE,508A 14TH STREET,SAN FRANCISCO,CA,94103,37.7680905,-122.4246405,6
635f2830-942b-3f82-af2b-ef8c1beef6da,f44ca47a-d57a-32e8-90ef-1ef72c6b6753,Jeffrey461 Hahn503,F,GENERAL PRACTICE,425 GREGORY LANE,PLEASANT HILL,CA,94523,37.9482874,-122.0740877,3
d63bb6ef-98e2-320a-8c0a-5be6497e47c2,8e98b961-f466-31e2-8985-99b6d5a585f9,Jerald662 Bashirian201,M,GENERAL PRACTICE,670 RIO LINDO AVENUE,CHICO,CA,95926,39.7534802,-121.847357,1
85794ac1-3f92-30e6-9cc4-dbcce61fbdb8,9b9c458a-576f-3f22-a848-f6e38a1793fd,Bennett146 Wunsch504,M,GENERAL PRACTICE,701 EAST EL CAMINO REAL,MOUNTAIN VIEW,CA,94040,37.3765587,-122.064609,1
a96ea694-c491-342e-85bb-daffb82071e3,3b20251c-7088-3baf-bcf1-b5a853d4e978,Cherelle538 Jast432,F,GENERAL PRACTICE,12660 RIVERSIDE DRIVE,VALLEY VILLAGE,CA,91607,34.1572854,-118.4094668,1
81b9d723-e043-3ae1-a1b1-0634173539f5,8ba69610-ef5d-30d4-991f-14d4a7048a86,Silvia880 Luna60,F,GENERAL PRACTICE,14282 AMAR ROAD,LA PUENTE,CA,91746,34.0486211,-117.9685267,8
24b8b4b5-9191-3655-b640-6440dff8262a,b7dcb092-8097-3db2-8b69-3e0bda860478,Ezekiel373 Windler79,M,GENERAL PRACTICE,22840 SOLEDAD CANYON ROAD,SAUGUS,CA,91350,34.4216358,-118.5364881,2
28a63de5-e5b9-37d6-93c0-0c48a38e3063,8351d5e9-a6c1-3f8c-b663-8262627fee4e,Pasquale620 Steuber698,M,GENERAL PRACTICE,795 EL CAMINO REAL,PALO ALTO,CA,94301,37.4401736,-122.1611751,4
581d4f0e-5861-3813-a14e-5a2832f6f810,f7fee3ef-8557-3f92-83c3-43792c9a3166,Nickolas58 Bernhard322,M,GENERAL PRACTICE,6485 DAY STREET,RIVERSIDE,CA,92507,33.9318402,-117.2794755,4
22d192c9-eff4-3137-b67b-07772b00ded3,dcbda8b8-ce70-3ad6-9bb2-82bdec45d6e8,Blondell454 Lubowitz58,F,GENERAL PRACTICE,6520 NORTH IRWINDALE AVENUE,IRWINDALE,CA,91702,34.1314835,-117.933196,1
9f6c8d7a-cfce-340c-a09b-cd1f0c151414,9d005805-2374-34fb-af99-5f9dcf48034c,Josef103 Metz686,M,GENERAL PRACTICE,599 INLAND CENTER DRIVE,SAN BERNARDINO,CA,92408,34.0902544,-117.2954158,2
3df5c371-148f-3168-a3aa-1fd4c31d5e31,b19a1fbf-9ba0-3048-8843-575cecf925f3,Janene3 Casper496,F,GENERAL PRACTICE,333 GELLERT BOULEVARD  SUITE 249,DALY CITY,CA,94015,37.700941,-122.464978,19
c0ba5b81-9c69-3583-b568-08f90a0a4b08,df7c7138-85f2-3b05-91eb-317dbf182f94,María Elena653 Zúñiga630,F,GENERAL PRACTICE,1615 SWEETWATER ROAD  SUITE 1,NATIONAL CITY,CA,91950,32.665862,-117.097361,19
32c6cbf3-563e-3da0-a708-9378b04410e8,154aa778-612a-3213-8c95-16eb95386af5,Colby655 Boyle917,M,GENERAL PRACTICE,363 ACADEMY AVE,BISHOP,CA,93514,37.33158,-118.409905,9
5d455265-bf2d-3287-a4c5-5fd3b5fbab53,9a90448a-b8fd-358a-97e1-c0cd07a7a8ed,Wilhelmina724 Weber641,F,GENERAL PRACTICE,1289 BILLE ROAD,PARADISE,CA,95969,39.881381,-121.622101,1
caff0e63-1726-31c7-a85e-51287796e500,a3c7fcca-e6e0-3f4f-9594-4363be8c77ce,Sanjuanita786 Hills818,F,GENERAL PRACTICE,8881 FLETCHER PARKWAY STE 336,LA MESA,CA,91942,32.769495,-117.021923,1
d010e77f-8ad7-35c6-9e3a-9880959451b5,2e5ba010-1d5b-3a44-9027-cef27c288c98,Zachary28 Littel644,M,GENERAL PRACTICE,36947 COOK STREET  BUILDING 10  SUITE 102,PALM DESERT,CA,92211,33.738363,-116.363619,1
99bcd71a-5800-3ee8-8afb-2de10ebbbc5c,9a4b8a1b-c438-315f-afcf-32d8477c94c1,Jarod376 Price929,M,GENERAL PRACTICE,455 HICKEY BOULEVARD  STE 505 A,DALY CITY,CA,94015,37.700941,-122.464978,2
e2a90603-d6a8-3d03-977c-f471491cf3a0,84aa114a-c1b9-3d40-929f-eb098ef613ff,Colby655 Rowe323,M,GENERAL PRACTICE,12385 E. WASHINGTON BLVD,WHITTIER,CA,90606,33.966827,-118.020122,1
1dfb747d-99b9-3aff-9b47-5aeb0bcdc41e,7bcf18d5-577e-37ec-8d35-3752629de054,Keith571 Grady603,M,GENERAL PRACTICE,501 VIA CASITAS,GREENBRAE,CA,94904,38.012036,-122.587605,2
09d9285f-5a20-3d12-b576-4734e007fd66,36f5038b-6804-314b-add6-2401847cf625,Gabriela205 Casillas702,F,GENERAL PRACTICE,41-505 CARLOTTA DRIVE,PALM DESERT,CA,92211,33.738363,-116.363619,1
16abe171-debf-32c6-ba86-a002d4d480ec,82a8ed28-105e-30a0-8d21-daf88057f74f,Sol312 Windler79,M,GENERAL PRACTICE,35 ESCUELA DRIVE,DALY CITY,CA,94015,37.700941,-122.464978,2
e5079ba6-f7a3-3cde-97fb-9e303fe724c7,4a4a7b52-7372-3098-b5c2-9e83bb343845,Micaela928 Juárez383,F,GENERAL PRACTICE,911 SUNSET DRIVE,HOLLISTER,CA,95023,36.840425,-121.35605,3
3397f99a-9741-3f44-8021-f97d2b4d7dc4,ec365f98-07b3-38f0-a8b8-7fcc1fb22a64,Karena692 Wiza601,F,GENERAL PRACTICE,1889 NATIONAL CITY BLVD.,NATIONAL CITY,CA,91950,32.665862,-117.097361,3
4fd96bf9-3e12-34ea-9157-ceca85fe9cd3,ed2ab6f0-4319-3ccf-b143-8f2d82c96f50,Diego848 Huel628,M,GENERAL PRACTICE,1428 S. MARENGO AVE.,ALHAMBRA,CA,91803,37.96865800000001,-122.136326,3
e0cdb4d1-777f-3764-9ea7-5859e35a1822,b3fec90e-1c06-3757-84b1-c1388620232e,Raymundo71 Kulas532,M,GENERAL PRACTICE,525 SOUTH CENTRAL AVENUE,GLENDALE,CA,91204,34.181393,-118.24583,1
e1cb910e-4323-3418-9044-d13303059518,7c357162-0a0c-34c9-9e33-03b98e55949c,Hoa730 Parisian75,F,GENERAL PRACTICE,99 ESCUELA DRIVE,DALY CITY,CA,94015,37.700941,-122.464978,1
8520e975-dcf6-36d4-b833-89b4f61747dd,5580af27-4da5-3b81-8bd5-ff134f2c35fa,Ashly243 Jakubowski832,F,GENERAL PRACTICE,27600 ENCANTO DRIVE,SUN CITY,CA,92586,38.207303,-122.029667,1
40fb26c7-ca23-3207-9203-28ae4bcc8a5b,87a4ee19-ea65-389e-b6e6-9d083990e3e3,Trent525 Corkery305,M,GENERAL PRACTICE,21414 S. VERMONT AVENUE,TORRANCE,CA,90502,33.83045300000001,-118.356618,1
c1fe67ef-e598-3313-bcc3-71f795565265,67d0aec1-d6e8-3403-8a07-9a83d159d999,Jeromy156 Koss676,M,GENERAL PRACTICE,751 MEDICAL CENTER COURT,CHULA VISTA,CA,91911,32.62767,-117.01517,1
a9b80994-8590-3078-acb8-fd287ffdb8a8,e36703e7-2db2-3fba-9993-23fe2ca33f32,Mamie949 Ortiz186,F,GENERAL PRACTICE,14662 NEWPORT AVENUE,TUSTIN,CA,92780,33.73085,-117.810735,1
dfeeb76d-0cfe-31a6-b488-02bceaf7993a,49fe1776-60c5-3c24-9baa-bcd11d6511a7,Angelica442 Runolfsson901,F,GENERAL PRACTICE,8781 LAKEVIEW AVENUE,RIVERSIDE,CA,92509,33.937109,-117.324964,1
bb0c32b0-d21c-32d1-a75e-0722f3154f68,41671af5-aca1-389b-ab54-8e35bd0ce6bb,Raymundo71 Schumm995,M,GENERAL PRACTICE,925 W. ALAMEDA AVE.,BURBANK,CA,91506,34.188986,-118.324866,1
6861a029-d672-3f1f-b8c9-18f72ee2592a,22fbf5ab-b5e4-3bc4-8c8d-9825cf4ed532,Carmen818 Ramón841,F,GENERAL PRACTICE,875 N BREA BLVD,BREA,CA,92821,33.924523,-117.865201,1
8777d953-aa04-3392-98dd-9f045265b73a,ad4b863c-50e5-3387-a94c-7665f2ed76ae,Damon455 Mayert710,M,GENERAL PRACTICE,331 ILENE STREET,MARTINEZ,CA,94553,37.999635,-122.113903,5
